,UF,REGIAO,SEXO,IDADE,COR,ALFABETIZADO,ESCOLA_CRECHE,CURSO,APOSENTADO,APOSENTADORIA,VALOR_APOSENTADORIA,PEA,SAL_MIN,HORAS_TRABALHO,REND_MEN_TOT,SIT_CENSITARIA,ANOS_ESTUDO
302731,43,Sul,2,42,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
302733,43,Sul,4,75,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
302787,43,Sul,4,45,8,1,4,,2.0,1.0,724.0,2.0,0,,1293.0,2,4
302791,43,Sul,4,89,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,2,1
302794,43,Sul,2,73,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,2,4
302795,43,Sul,4,84,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,2,7
302805,43,Sul,2,75,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1724.0,2,3
302806,43,Sul,4,72,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,724.0,2,1
302812,43,Sul,2,59,8,3,4,,2.0,1.0,1000.0,2.0,0,,1000.0,2,1
302816,43,Sul,4,84,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,2,4
302831,43,Sul,2,56,2,1,4,,2.0,1.0,1000.0,1.0,0,4.0,4000.0,1,12
302832,43,Sul,4,53,2,1,4,,2.0,1.0,2400.0,2.0,0,,2400.0,1,12
302835,43,Sul,4,66,2,1,4,,2.0,1.0,724.0,1.0,0,,1448.0,1,9
302846,43,Sul,4,71,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
302847,43,Sul,4,66,8,1,4,,2.0,1.0,970.0,2.0,0,,970.0,1,6
302850,43,Sul,4,71,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
302853,43,Sul,2,58,2,3,4,,2.0,1.0,1100.0,1.0,0,4.0,1950.0,1,1
302884,43,Sul,4,72,2,3,4,,2.0,1.0,1448.0,2.0,0,,2172.0,1,1
302911,43,Sul,4,58,2,1,4,,2.0,1.0,780.0,2.0,0,,780.0,1,9
302928,43,Sul,4,63,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,3
302934,43,Sul,2,51,2,1,4,,2.0,1.0,1200.0,1.0,0,4.0,3700.0,1,6
302972,43,Sul,4,59,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1524.0,1,3
302973,43,Sul,2,64,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
302977,43,Sul,2,73,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
302991,43,Sul,2,59,2,1,4,,2.0,1.0,1700.0,1.0,0,5.0,8700.0,1,16
302992,43,Sul,4,58,2,1,4,,2.0,1.0,1300.0,2.0,0,,1300.0,1,16
303041,43,Sul,4,56,2,1,4,,2.0,1.0,1050.0,2.0,0,,1050.0,1,6
303045,43,Sul,4,56,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
303049,43,Sul,4,64,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1574.0,1,6
303072,43,Sul,4,74,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
303080,43,Sul,4,57,2,1,2,4.0,2.0,1.0,880.0,2.0,0,,880.0,1,11
303081,43,Sul,2,70,2,1,4,,2.0,1.0,1200.0,1.0,0,5.0,2400.0,1,6
303083,43,Sul,2,55,8,1,4,,2.0,1.0,2600.0,2.0,0,,3000.0,1,5
303088,43,Sul,2,74,2,1,4,,2.0,1.0,1448.0,2.0,0,,1448.0,1,9
303091,43,Sul,2,67,2,1,4,,2.0,1.0,1800.0,2.0,0,,2150.0,1,6
303094,43,Sul,2,69,2,1,4,,2.0,1.0,2300.0,2.0,0,,2400.0,1,3
303095,43,Sul,4,64,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
303096,43,Sul,2,65,2,1,4,,2.0,1.0,3500.0,2.0,0,,3750.0,1,12
303098,43,Sul,2,60,2,1,4,,2.0,1.0,900.0,1.0,0,5.0,8000.0,1,5
303103,43,Sul,4,83,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,6
303104,43,Sul,2,68,2,1,4,,2.0,1.0,5200.0,1.0,0,2.0,5200.0,1,8
303105,43,Sul,4,64,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
303107,43,Sul,4,51,2,1,4,,2.0,1.0,1017.0,1.0,0,1.0,1667.0,1,12
303115,43,Sul,2,71,2,1,4,,2.0,1.0,3000.0,1.0,0,2.0,21000.0,1,16
303116,43,Sul,4,61,2,1,4,,2.0,1.0,1500.0,1.0,0,2.0,9300.0,1,16
303120,43,Sul,2,49,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,4224.0,1,16
303132,43,Sul,2,57,2,1,4,,2.0,1.0,1200.0,1.0,0,3.0,2900.0,1,6
303133,43,Sul,4,54,8,1,4,,2.0,1.0,1008.0,2.0,0,,2208.0,1,12
303146,43,Sul,2,64,2,1,4,,2.0,1.0,1600.0,1.0,0,2.0,3400.0,1,6
303147,43,Sul,4,62,2,1,4,,2.0,1.0,1900.0,1.0,0,1.0,1900.0,1,16
303150,43,Sul,4,60,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,1,5
303163,43,Sul,2,60,2,1,4,,2.0,1.0,1512.0,1.0,0,5.0,11512.0,1,6
303164,43,Sul,4,62,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
303165,43,Sul,2,70,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
303166,43,Sul,4,77,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,2
303173,43,Sul,2,58,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
303178,43,Sul,2,60,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,874.0,8,9
303184,43,Sul,4,61,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,725.0,8,5
303186,43,Sul,4,77,2,1,4,,2.0,1.0,724.0,2.0,0,,1473.0,8,6
303187,43,Sul,2,71,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1024.0,8,5
303188,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,5
303191,43,Sul,2,72,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,799.0,8,6
303192,43,Sul,4,79,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,774.0,8,5
303193,43,Sul,2,64,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,3317.0,8,5
303194,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,754.0,8,5
303197,43,Sul,4,58,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,5
303202,43,Sul,4,77,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,8,3
303205,43,Sul,4,84,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,6
303210,43,Sul,4,56,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,6
303211,43,Sul,4,66,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,6
303216,43,Sul,2,60,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,2724.0,8,5
303217,43,Sul,2,64,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,3924.0,8,6
303228,43,Sul,2,71,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,1548.0,8,5
303242,43,Sul,4,66,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,5
303243,43,Sul,2,76,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,3948.0,8,6
303244,43,Sul,2,65,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,2024.0,8,6
303245,43,Sul,4,64,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,6
303246,43,Sul,2,60,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1448.0,8,6
303247,43,Sul,4,57,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,6
303248,43,Sul,2,60,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1059.0,8,5
303249,43,Sul,4,54,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
303250,43,Sul,2,78,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,1
303251,43,Sul,4,73,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,799.0,8,4
303262,43,Sul,4,57,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,6
303272,43,Sul,2,68,2,3,4,,2.0,1.0,724.0,1.0,0,4.0,1144.0,8,2
303273,43,Sul,4,56,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,749.0,8,6
303282,43,Sul,4,73,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
303283,43,Sul,2,74,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
303289,43,Sul,2,35,2,1,4,,2.0,1.0,980.0,2.0,0,,980.0,1,11
303293,43,Sul,2,51,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
303302,43,Sul,2,55,2,1,4,,2.0,1.0,6000.0,2.0,0,,6000.0,1,12
303305,43,Sul,2,74,2,1,4,,2.0,1.0,2100.0,1.0,0,2.0,7617.0,1,7
303306,43,Sul,4,71,2,1,4,,2.0,1.0,2200.0,1.0,0,3.0,2200.0,1,9
303308,43,Sul,2,71,2,1,4,,2.0,1.0,900.0,2.0,0,,900.0,1,2
303310,43,Sul,2,80,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
303316,43,Sul,2,52,2,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,9
303323,43,Sul,2,56,2,1,4,,2.0,1.0,1980.0,2.0,0,,1980.0,1,9
303327,43,Sul,2,52,2,1,4,,2.0,1.0,3500.0,2.0,0,,3500.0,1,12
303330,43,Sul,2,57,2,1,4,,2.0,1.0,1040.0,1.0,0,4.0,3040.0,1,6
303338,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,1
303344,43,Sul,4,61,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1204.0,1,5
303346,43,Sul,4,63,2,1,4,,2.0,1.0,680.0,1.0,0,2.0,880.0,1,6
303347,43,Sul,2,59,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
303348,43,Sul,4,64,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
303353,43,Sul,2,52,4,1,4,,2.0,1.0,4500.0,2.0,0,,4500.0,2,12
303366,43,Sul,4,45,2,1,4,,2.0,1.0,725.0,2.0,0,,725.0,2,12
303376,43,Sul,2,51,2,1,4,,2.0,1.0,1070.0,2.0,0,,1070.0,1,8
303380,43,Sul,2,71,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,7
303381,43,Sul,2,62,2,1,4,,2.0,1.0,2200.0,1.0,0,,2200.0,1,12
303384,43,Sul,4,67,2,1,4,,2.0,1.0,724.0,2.0,0,,1524.0,1,6
303386,43,Sul,2,53,2,1,4,,2.0,1.0,2800.0,2.0,0,,2800.0,1,12
303393,43,Sul,2,60,2,1,4,,2.0,1.0,724.0,2.0,0,,2024.0,1,8
303398,43,Sul,2,74,2,1,4,,2.0,1.0,2659.0,2.0,0,,3559.0,1,1
303399,43,Sul,4,69,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,744.0,1,6
303400,43,Sul,2,51,2,1,4,,2.0,1.0,4000.0,2.0,0,,4000.0,1,13
303406,43,Sul,4,62,2,1,4,,2.0,1.0,1500.0,1.0,0,3.0,4300.0,1,9
303423,43,Sul,4,76,2,1,4,,2.0,1.0,800.0,1.0,0,1.0,3800.0,1,5
303481,43,Sul,4,79,2,1,4,,2.0,1.0,724.0,2.0,0,,1224.0,1,12
303486,43,Sul,2,74,4,1,4,,2.0,1.0,800.0,2.0,0,,800.0,1,16
303498,43,Sul,4,84,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
303500,43,Sul,4,76,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,4
303508,43,Sul,4,69,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
303509,43,Sul,2,63,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1724.0,8,5
303510,43,Sul,4,58,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,6
303516,43,Sul,2,62,2,1,4,,2.0,1.0,2172.0,2.0,0,,2172.0,8,4
303518,43,Sul,2,73,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,3024.0,8,6
303528,43,Sul,2,70,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,2
303532,43,Sul,2,57,2,1,4,,2.0,1.0,2000.0,1.0,0,5.0,5000.0,1,16
303558,43,Sul,4,72,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1748.0,1,9
303567,43,Sul,2,73,2,1,4,,2.0,1.0,1200.0,1.0,0,1.0,1200.0,1,6
303568,43,Sul,4,64,2,1,4,,2.0,1.0,803.0,2.0,0,,803.0,1,15
303575,43,Sul,4,58,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1594.0,1,1
303576,43,Sul,2,66,8,1,4,,2.0,1.0,1100.0,2.0,0,,1100.0,1,9
303584,43,Sul,2,84,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,2
303585,43,Sul,2,75,2,3,4,,2.0,1.0,885.0,2.0,0,,885.0,1,1
303600,43,Sul,2,59,8,1,4,,2.0,1.0,1448.0,2.0,0,,1448.0,1,7
303632,43,Sul,2,67,2,1,4,,2.0,1.0,1700.0,2.0,0,,1700.0,1,7
303648,43,Sul,2,59,2,1,4,,2.0,1.0,1200.0,1.0,0,5.0,2600.0,1,9
303654,43,Sul,4,78,2,1,4,,2.0,1.0,1050.0,2.0,0,,4050.0,1,12
303655,43,Sul,2,79,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
303659,43,Sul,2,75,2,1,4,,2.0,1.0,9000.0,2.0,0,,9000.0,1,16
303660,43,Sul,4,61,2,1,4,,2.0,1.0,2300.0,1.0,0,3.0,7800.0,1,16
303661,43,Sul,4,72,2,1,4,,2.0,1.0,10000.0,2.0,0,,10000.0,1,16
303666,43,Sul,2,90,2,1,4,,2.0,1.0,2100.0,1.0,0,2.0,6824.0,1,4
303667,43,Sul,2,59,2,1,4,,2.0,1.0,1448.0,2.0,0,,1448.0,1,16
303669,43,Sul,2,55,2,3,4,,2.0,1.0,724.0,1.0,0,5.0,2124.0,8,2
303675,43,Sul,2,71,8,1,4,,2.0,1.0,724.0,1.0,0,5.0,3224.0,8,3
303676,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,724.0,8,2
303682,43,Sul,4,64,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,5
303690,43,Sul,4,55,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,5
303693,43,Sul,4,70,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,8,3
303701,43,Sul,2,83,2,1,4,,2.0,1.0,850.0,1.0,0,5.0,25850.0,8,9
303710,43,Sul,4,64,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,1748.0,8,1
303712,43,Sul,2,55,2,3,4,,2.0,1.0,1000.0,2.0,0,,1000.0,1,3
303715,43,Sul,2,64,2,1,4,,2.0,1.0,900.0,2.0,0,,900.0,1,8
303716,43,Sul,4,61,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
303724,43,Sul,2,57,2,1,4,,2.0,1.0,800.0,1.0,0,,800.0,1,9
303725,43,Sul,4,55,2,1,4,,2.0,1.0,800.0,1.0,0,5.0,1300.0,1,10
303728,43,Sul,2,49,2,1,4,,2.0,1.0,1448.0,1.0,0,3.0,3848.0,1,12
303734,43,Sul,4,59,2,1,4,,2.0,1.0,725.0,1.0,0,3.0,1925.0,1,7
303735,43,Sul,2,59,2,1,4,,2.0,1.0,725.0,1.0,0,2.0,1925.0,1,5
303747,43,Sul,2,61,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,2724.0,1,3
303749,43,Sul,2,52,2,1,4,,2.0,1.0,725.0,1.0,0,4.0,2725.0,1,6
303750,43,Sul,4,49,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,16
303752,43,Sul,2,49,2,1,4,,2.0,1.0,1172.0,1.0,0,5.0,2372.0,1,12
303754,43,Sul,4,78,2,1,4,,2.0,1.0,1300.0,2.0,0,,2600.0,1,4
303755,43,Sul,2,49,2,1,4,,2.0,1.0,800.0,2.0,0,,800.0,1,16
303770,43,Sul,2,43,2,1,4,,2.0,1.0,4800.0,2.0,0,,4800.0,1,14
303781,43,Sul,2,57,2,1,4,,2.0,1.0,1500.0,1.0,0,3.0,3500.0,1,13
303782,43,Sul,4,56,2,1,4,,2.0,1.0,1100.0,2.0,0,,1100.0,1,12
303784,43,Sul,2,64,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
303785,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
303789,43,Sul,2,56,2,1,4,,2.0,1.0,781.0,2.0,0,,1505.0,1,7
303791,43,Sul,2,54,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
303792,43,Sul,4,49,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
303800,43,Sul,2,51,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,2124.0,1,6
303806,43,Sul,2,74,2,1,4,,2.0,1.0,830.0,2.0,0,,830.0,1,1
303807,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
303815,43,Sul,2,54,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,2648.0,1,9
303829,43,Sul,2,72,2,1,4,,2.0,1.0,1000.0,2.0,0,,1000.0,1,3
303830,43,Sul,4,73,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,2
303831,43,Sul,2,67,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
303842,43,Sul,4,60,2,1,4,,2.0,1.0,2044.0,2.0,0,,3324.0,1,16
303845,43,Sul,4,70,2,1,4,,2.0,1.0,800.0,2.0,0,,800.0,1,13
303846,43,Sul,2,75,2,1,4,,2.0,1.0,5170.0,1.0,0,1.0,5170.0,1,6
303847,43,Sul,4,71,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
303849,43,Sul,4,69,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,2196.0,1,6
303850,43,Sul,4,69,2,1,4,,2.0,1.0,1448.0,1.0,0,2.0,2172.0,1,13
303851,43,Sul,2,74,2,1,4,,2.0,1.0,1448.0,1.0,0,4.0,2648.0,1,10
303854,43,Sul,2,64,2,1,4,,2.0,1.0,724.0,1.0,0,4.0,1539.0,1,6
303861,43,Sul,2,60,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,3048.0,1,6
303871,43,Sul,4,78,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1598.0,1,5
303895,43,Sul,2,60,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
303904,43,Sul,2,70,8,3,4,,2.0,1.0,724.0,1.0,0,5.0,2224.0,1,1
303910,43,Sul,4,76,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
303911,43,Sul,2,85,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
303935,43,Sul,2,94,2,1,4,,2.0,1.0,1000.0,2.0,0,,3060.0,1,4
303936,43,Sul,4,56,2,1,4,,2.0,1.0,1300.0,2.0,0,,1600.0,1,13
303946,43,Sul,4,55,2,1,4,,2.0,1.0,1048.0,2.0,0,,1048.0,1,16
303954,43,Sul,4,70,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,824.0,1,9
303955,43,Sul,2,74,2,1,4,,2.0,1.0,1000.0,1.0,0,4.0,6000.0,1,6
303963,43,Sul,4,52,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
303982,43,Sul,4,71,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
303998,43,Sul,2,72,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1724.0,8,7
303999,43,Sul,4,71,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,6
304004,43,Sul,4,48,2,1,4,,2.0,1.0,2300.0,2.0,0,,2300.0,8,14
304053,43,Sul,2,68,8,3,4,,2.0,1.0,1100.0,1.0,0,3.0,3100.0,1,1
304054,43,Sul,4,68,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
304059,43,Sul,2,79,2,1,4,,2.0,1.0,1800.0,2.0,0,,1800.0,1,7
304060,43,Sul,4,63,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
304078,43,Sul,2,57,2,1,4,,2.0,1.0,1100.0,1.0,0,3.0,2400.0,1,12
304079,43,Sul,4,56,2,1,4,,2.0,1.0,930.0,1.0,0,3.0,2030.0,1,16
304085,43,Sul,4,67,2,1,4,,2.0,1.0,2000.0,1.0,0,3.0,4000.0,1,16
304086,43,Sul,4,62,2,1,4,,2.0,1.0,1100.0,2.0,0,,1100.0,1,12
304088,43,Sul,2,40,2,1,4,,2.0,1.0,1000.0,2.0,0,,1000.0,1,12
304127,43,Sul,4,67,2,1,4,,2.0,1.0,2300.0,2.0,0,,2300.0,1,9
304132,43,Sul,2,53,2,1,4,,2.0,1.0,724.0,1.0,0,,724.0,1,1
304136,43,Sul,4,66,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,1,3
304145,43,Sul,2,51,2,1,4,,2.0,1.0,970.0,2.0,0,,970.0,8,5
304153,43,Sul,2,71,2,3,4,,2.0,1.0,724.0,1.0,0,3.0,1724.0,8,1
304157,43,Sul,2,74,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,1724.0,8,1
304158,43,Sul,4,65,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
304172,43,Sul,4,62,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,2
304173,43,Sul,2,74,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
304183,43,Sul,2,70,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,2
304184,43,Sul,4,64,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,1
304185,43,Sul,2,74,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,4324.0,1,5
304186,43,Sul,4,73,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
304191,43,Sul,4,65,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,1,5
304192,43,Sul,4,83,2,1,4,,2.0,1.0,1800.0,1.0,0,1.0,3700.0,1,6
304193,43,Sul,4,53,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1624.0,1,12
304198,43,Sul,4,83,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,1,6
304200,43,Sul,2,53,2,1,4,,2.0,1.0,960.0,1.0,0,3.0,2960.0,1,6
304201,43,Sul,4,58,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,6
304203,43,Sul,4,91,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
304204,43,Sul,4,65,2,1,4,,2.0,1.0,870.0,1.0,0,1.0,1870.0,1,9
304212,43,Sul,2,59,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,3324.0,1,5
304215,43,Sul,2,60,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1524.0,1,6
304219,43,Sul,2,53,2,1,4,,2.0,1.0,1448.0,1.0,0,4.0,14278.0,1,12
304222,43,Sul,4,63,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1598.0,1,5
304228,43,Sul,4,73,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,9
304241,43,Sul,2,75,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,824.0,1,5
304242,43,Sul,4,69,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
304247,43,Sul,2,51,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1812.0,1,4
304260,43,Sul,4,61,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,2048.0,2,5
304261,43,Sul,4,74,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,1468.0,2,6
304262,43,Sul,4,45,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1924.0,2,5
304263,43,Sul,4,75,2,1,4,,2.0,1.0,1448.0,1.0,0,1.0,1448.0,2,5
304264,43,Sul,2,75,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,2,3
304265,43,Sul,4,80,2,1,4,,2.0,1.0,1448.0,2.0,0,,1498.0,2,16
304266,43,Sul,4,84,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,2,4
304271,43,Sul,2,51,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1524.0,2,7
304275,43,Sul,2,79,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1224.0,2,5
304276,43,Sul,4,76,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,974.0,2,5
304277,43,Sul,2,67,2,1,4,,2.0,1.0,1100.0,1.0,0,1.0,1160.0,2,5
304278,43,Sul,4,57,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,2024.0,2,6
304279,43,Sul,2,54,2,1,4,,2.0,1.0,1500.0,1.0,0,3.0,3150.0,1,9
304281,43,Sul,2,67,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1448.0,1,6
304287,43,Sul,2,66,2,1,4,,2.0,1.0,1700.0,1.0,0,5.0,3200.0,1,3
304288,43,Sul,4,69,2,1,4,,2.0,1.0,1800.0,1.0,0,1.0,1800.0,1,9
304290,43,Sul,4,52,2,1,4,,2.0,1.0,800.0,1.0,0,5.0,2620.0,1,12
304291,43,Sul,4,60,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,5
304292,43,Sul,2,61,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,5
304295,43,Sul,4,80,2,3,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,1,1
304297,43,Sul,2,81,2,3,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,1,1
304298,43,Sul,4,81,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
304324,43,Sul,4,65,2,1,4,,2.0,1.0,790.0,1.0,0,1.0,1770.0,1,4
304329,43,Sul,2,55,2,1,4,,2.0,1.0,1448.0,1.0,0,3.0,3998.0,1,6
304332,43,Sul,2,61,2,1,4,,2.0,1.0,1500.0,1.0,0,3.0,5100.0,1,6
304333,43,Sul,4,57,2,1,4,,2.0,1.0,1000.0,1.0,0,3.0,2300.0,1,5
304343,43,Sul,4,67,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,774.0,1,12
304344,43,Sul,2,66,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,1,1
304347,43,Sul,2,73,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
304354,43,Sul,4,64,2,1,4,,2.0,1.0,2400.0,1.0,0,3.0,9700.0,1,16
304356,43,Sul,4,47,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1724.0,1,12
304371,43,Sul,2,55,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,2224.0,1,9
304372,43,Sul,4,53,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1524.0,1,11
304378,43,Sul,4,75,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,3
304379,43,Sul,4,75,2,1,4,,2.0,1.0,1500.0,2.0,0,,3000.0,1,6
