,UF,REGIAO,SEXO,IDADE,COR,ALFABETIZADO,ESCOLA_CRECHE,CURSO,APOSENTADO,APOSENTADORIA,VALOR_APOSENTADORIA,PEA,SAL_MIN,HORAS_TRABALHO,REND_MEN_TOT,SIT_CENSITARIA,ANOS_ESTUDO
332727,43,Sul,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,430.0,1.0,6.0
332738,43,Sul,2.0,73.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,5.0
332746,43,Sul,4.0,56.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,180.0,8.0,5.0
332755,43,Sul,4.0,60.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,180.0,8.0,5.0
332758,43,Sul,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,913.0,8.0,2.0
332763,43,Sul,4.0,60.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,8.0,1.0
332767,43,Sul,4.0,58.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,8.0,5.0
332768,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,640.0,8.0,4.0
332776,43,Sul,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,8.0,5.0
332777,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,8.0,5.0
332778,43,Sul,4.0,80.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,415.0,8.0,5.0
332783,43,Sul,4.0,73.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,5.0
332789,43,Sul,4.0,79.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,395.0,8.0,5.0
332790,43,Sul,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,5.0
332801,43,Sul,4.0,56.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,8.0,5.0
332802,43,Sul,4.0,66.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,180.0,8.0,1.0
332803,43,Sul,2.0,68.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,313.0,8.0,6.0
332812,43,Sul,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,3.0
332814,43,Sul,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,504.0,8.0,5.0
332815,43,Sul,4.0,62.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,8.0,5.0
332816,43,Sul,4.0,87.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,5.0
332826,43,Sul,4.0,88.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,196.0,8.0,5.0
332839,43,Sul,4.0,67.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,195.0,8.0,1.0
332841,43,Sul,4.0,83.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
332845,43,Sul,4.0,57.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,1220.0,8.0,4.0
332846,43,Sul,4.0,65.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,280.0,8.0,2.0
332847,43,Sul,4.0,69.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,280.0,8.0,2.0
332852,43,Sul,2.0,87.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,4.0
332853,43,Sul,4.0,55.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,5.0
332865,43,Sul,4.0,57.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,8.0,5.0
332867,43,Sul,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,446.0,8.0,6.0
332874,43,Sul,4.0,63.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,1.0
332875,43,Sul,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,373.0,8.0,5.0
332876,43,Sul,4.0,67.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,8.0,4.0
332896,43,Sul,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,180.0,8.0,4.0
332898,43,Sul,2.0,42.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,300.0,8.0,7.0
332904,43,Sul,4.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,360.0,8.0,3.0
332905,43,Sul,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,375.0,8.0,5.0
332906,43,Sul,4.0,62.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,5.0
332913,43,Sul,4.0,63.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,432.0,8.0,2.0
332917,43,Sul,2.0,72.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,5.0
332918,43,Sul,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,5.0
332943,43,Sul,2.0,57.0,2.0,1.0,4.0,,2.0,1.0,227.0,2.0,0,,227.0,1.0,5.0
333008,43,Sul,4.0,67.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,1.0
333012,43,Sul,4.0,71.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,1.0
333022,43,Sul,2.0,70.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
333023,43,Sul,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,6.0
333035,43,Sul,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,1336.0,2.0,0,,1336.0,1.0,6.0
333039,43,Sul,4.0,57.0,4.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
333040,43,Sul,2.0,60.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,380.0,1.0,6.0
333049,43,Sul,4.0,67.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,470.0,2.0,1.0
333062,43,Sul,4.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,3.0
333073,43,Sul,2.0,28.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
333100,43,Sul,2.0,76.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,430.0,8.0,1.0
333101,43,Sul,4.0,72.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,8.0,1.0
333112,43,Sul,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,380.0,8.0,2.0
333113,43,Sul,4.0,56.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,8.0,5.0
333117,43,Sul,4.0,65.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,450.0,8.0,1.0
333129,43,Sul,2.0,50.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
333135,43,Sul,4.0,82.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,1.0
333176,43,Sul,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,7.0
333179,43,Sul,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,800.0,2.0,0,,800.0,1.0,6.0
333180,43,Sul,4.0,60.0,2.0,1.0,4.0,,2.0,1.0,800.0,2.0,0,,800.0,1.0,9.0
333191,43,Sul,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,350.0,1.0,0,5.0,1850.0,1.0,12.0
333192,43,Sul,2.0,57.0,4.0,1.0,4.0,,2.0,1.0,2300.0,2.0,0,,2300.0,1.0,11.0
333196,43,Sul,2.0,87.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
333198,43,Sul,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,4500.0,2.0,0,,4500.0,1.0,12.0
333199,43,Sul,4.0,85.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,700.0,1.0,9.0
333203,43,Sul,4.0,69.0,2.0,1.0,4.0,,2.0,1.0,400.0,2.0,0,,400.0,1.0,6.0
333209,43,Sul,2.0,61.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
333211,43,Sul,4.0,65.0,2.0,3.0,4.0,,2.0,1.0,375.0,2.0,0,,555.0,1.0,1.0
333216,43,Sul,4.0,69.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,3.0
333223,43,Sul,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
333224,43,Sul,4.0,58.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,9.0
333239,43,Sul,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,4.0
333244,43,Sul,2.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
333264,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,350.0,2.0,0,,350.0,1.0,5.0
333267,43,Sul,4.0,79.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,5.0
333287,43,Sul,4.0,56.0,2.0,1.0,4.0,,2.0,1.0,600.0,2.0,0,,600.0,1.0,16.0
333289,43,Sul,2.0,55.0,2.0,1.0,4.0,,2.0,1.0,11200.0,2.0,0,,11200.0,1.0,16.0
333298,43,Sul,2.0,55.0,2.0,1.0,4.0,,2.0,1.0,1100.0,2.0,0,,1100.0,1.0,12.0
333300,43,Sul,2.0,79.0,2.0,1.0,4.0,,2.0,1.0,600.0,2.0,0,,600.0,1.0,6.0
333301,43,Sul,4.0,72.0,2.0,1.0,4.0,,2.0,1.0,250.0,2.0,0,,250.0,1.0,6.0
333304,43,Sul,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,420.0,1.0,0,1.0,1020.0,1.0,9.0
333331,43,Sul,2.0,65.0,4.0,3.0,4.0,,2.0,1.0,300.0,1.0,0,3.0,630.0,1.0,1.0
333338,43,Sul,2.0,47.0,2.0,1.0,4.0,,2.0,1.0,514.0,2.0,0,,514.0,1.0,4.0
333353,43,Sul,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,1.0,4.0
333365,43,Sul,4.0,77.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,6.0
333373,43,Sul,2.0,43.0,2.0,1.0,4.0,,2.0,1.0,400.0,1.0,0,5.0,550.0,1.0,6.0
333381,43,Sul,2.0,52.0,2.0,1.0,4.0,,2.0,1.0,830.0,1.0,0,5.0,2030.0,1.0,6.0
333394,43,Sul,4.0,48.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
333396,43,Sul,2.0,54.0,4.0,1.0,4.0,,2.0,1.0,540.0,2.0,0,,540.0,1.0,7.0
333399,43,Sul,4.0,72.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,5.0
333403,43,Sul,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,280.0,2.0,0,,280.0,1.0,6.0
333407,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,440.0,1.0,5.0
333408,43,Sul,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,7.0
333409,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,400.0,2.0,0,,400.0,1.0,7.0
333412,43,Sul,2.0,52.0,2.0,1.0,4.0,,2.0,1.0,800.0,1.0,0,3.0,1630.0,1.0,4.0
333413,43,Sul,2.0,53.0,2.0,1.0,4.0,,2.0,1.0,1200.0,2.0,0,,1200.0,1.0,11.0
333417,43,Sul,2.0,78.0,2.0,1.0,4.0,,2.0,1.0,1100.0,1.0,0,3.0,2320.0,1.0,16.0
333418,43,Sul,4.0,49.0,2.0,1.0,4.0,,2.0,1.0,2600.0,1.0,0,3.0,5206.0,1.0,16.0
333428,43,Sul,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,400.0,1.0,0,3.0,900.0,1.0,12.0
333433,43,Sul,2.0,66.0,2.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,900.0,1.0,13.0
333436,43,Sul,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,1100.0,2.0,0,,1100.0,1.0,5.0
333445,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,2500.0,2.0,0,,3050.0,1.0,12.0
333477,43,Sul,4.0,74.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
333482,43,Sul,2.0,62.0,8.0,1.0,4.0,,2.0,1.0,300.0,1.0,0,3.0,800.0,1.0,6.0
333525,43,Sul,2.0,57.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,380.0,1.0,6.0
333532,43,Sul,4.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
333533,43,Sul,4.0,70.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
333536,43,Sul,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,1000000000000.0,1.0,0,,1000000000000.0,1.0,3.0
333554,43,Sul,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,360.0,1.0,0,3.0,960.0,1.0,6.0
333559,43,Sul,4.0,52.0,2.0,1.0,4.0,,2.0,1.0,360.0,1.0,0,3.0,620.0,1.0,4.0
333560,43,Sul,2.0,51.0,2.0,3.0,4.0,,2.0,1.0,750.0,1.0,0,3.0,1350.0,1.0,1.0
333578,43,Sul,2.0,74.0,2.0,1.0,4.0,,2.0,1.0,860.0,2.0,0,,860.0,1.0,3.0
333579,43,Sul,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
333586,43,Sul,2.0,57.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
333591,43,Sul,2.0,58.0,2.0,1.0,4.0,,2.0,1.0,450.0,1.0,0,3.0,1050.0,1.0,6.0
333623,43,Sul,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,2000.0,2.0,0,,2000.0,1.0,12.0
333633,43,Sul,2.0,68.0,4.0,1.0,4.0,,2.0,1.0,211.0,2.0,0,,211.0,1.0,6.0
333643,43,Sul,4.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,550.0,1.0,3.0
333648,43,Sul,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,500.0,2.0,0,,700.0,1.0,5.0
333659,43,Sul,2.0,53.0,2.0,1.0,4.0,,2.0,1.0,700.0,2.0,0,,700.0,1.0,12.0
333663,43,Sul,2.0,88.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
333666,43,Sul,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,1300.0,1.0,0,5.0,1650.0,1.0,9.0
333676,43,Sul,4.0,50.0,2.0,1.0,4.0,,2.0,1.0,1300.0,1.0,0,5.0,1500.0,1.0,16.0
333690,43,Sul,4.0,74.0,2.0,1.0,4.0,,2.0,1.0,300.0,2.0,0,,480.0,1.0,6.0
333712,43,Sul,2.0,62.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
333724,43,Sul,4.0,75.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
333761,43,Sul,4.0,62.0,2.0,1.0,4.0,,2.0,1.0,312.0,1.0,0,2.0,1000000000000.0,1.0,5.0
333762,43,Sul,2.0,75.0,2.0,1.0,4.0,,2.0,1.0,270.0,2.0,0,,270.0,1.0,4.0
333777,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,218.0,2.0,0,,558.0,1.0,6.0
333778,43,Sul,2.0,55.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
333788,43,Sul,2.0,56.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
333790,43,Sul,2.0,76.0,2.0,3.0,4.0,,2.0,1.0,420.0,2.0,0,,420.0,1.0,1.0
333795,43,Sul,2.0,53.0,2.0,1.0,4.0,,2.0,1.0,900.0,1.0,0,3.0,1800.0,1.0,7.0
333804,43,Sul,2.0,68.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
333805,43,Sul,4.0,66.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
333806,43,Sul,4.0,73.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,1.0
333816,43,Sul,2.0,53.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,7.0
333834,43,Sul,4.0,80.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,3.0
333851,43,Sul,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
333852,43,Sul,2.0,54.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
333855,43,Sul,2.0,82.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
333856,43,Sul,4.0,66.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
333870,43,Sul,2.0,52.0,2.0,1.0,4.0,,2.0,1.0,426.0,1.0,0,3.0,966.0,1.0,5.0
333873,43,Sul,4.0,61.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
333878,43,Sul,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,250.0,1.0,0,3.0,550.0,1.0,12.0
333902,43,Sul,2.0,52.0,2.0,1.0,4.0,,2.0,1.0,850.0,1.0,0,3.0,1650.0,1.0,9.0
333958,43,Sul,2.0,43.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,3.0
333979,43,Sul,2.0,46.0,2.0,1.0,4.0,,2.0,1.0,680.0,1.0,0,4.0,1180.0,1.0,9.0
334029,43,Sul,4.0,61.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,5.0
334031,43,Sul,2.0,58.0,2.0,1.0,4.0,,2.0,1.0,2500.0,2.0,0,,2500.0,1.0,16.0
334037,43,Sul,2.0,44.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
334050,43,Sul,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,304.0,1.0,0,1.0,404.0,1.0,2.0
334054,43,Sul,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,6.0
334060,43,Sul,4.0,48.0,2.0,1.0,4.0,,2.0,1.0,284.0,2.0,0,,284.0,1.0,12.0
334094,43,Sul,4.0,61.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,3.0
334100,43,Sul,2.0,57.0,2.0,1.0,4.0,,2.0,1.0,250.0,2.0,0,,250.0,1.0,4.0
334127,43,Sul,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,450.0,2.0,0,,450.0,1.0,9.0
334128,43,Sul,4.0,56.0,2.0,1.0,4.0,,2.0,1.0,350.0,2.0,0,,350.0,1.0,9.0
334140,43,Sul,4.0,84.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
334141,43,Sul,4.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
334151,43,Sul,2.0,67.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,1.0
334204,43,Sul,2.0,45.0,2.0,1.0,4.0,,2.0,1.0,108.0,2.0,0,,108.0,1.0,6.0
334227,43,Sul,2.0,79.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,2.0
334231,43,Sul,4.0,63.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
334242,43,Sul,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,335.0,2.0,0,,335.0,1.0,4.0
334254,43,Sul,4.0,65.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
334256,43,Sul,4.0,80.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,6.0
334257,43,Sul,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,230.0,8.0,4.0
334291,43,Sul,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,1080.0,1.0,9.0
334292,43,Sul,4.0,87.0,2.0,1.0,4.0,,2.0,1.0,260.0,2.0,0,,260.0,1.0,6.0
334293,43,Sul,4.0,43.0,2.0,1.0,4.0,,2.0,1.0,450.0,1.0,0,2.0,850.0,1.0,15.0
334294,43,Sul,2.0,73.0,2.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,3000.0,1.0,6.0
334300,43,Sul,2.0,48.0,2.0,1.0,4.0,,2.0,1.0,2200.0,1.0,0,3.0,3550.0,1.0,16.0
334306,43,Sul,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,310.0,2.0,0,,625.0,1.0,6.0
334311,43,Sul,4.0,56.0,2.0,1.0,4.0,,2.0,1.0,1500.0,1.0,0,1.0,2600.0,1.0,16.0
334316,43,Sul,4.0,50.0,2.0,1.0,4.0,,2.0,1.0,690.0,1.0,0,2.0,1535.0,1.0,16.0
334323,43,Sul,4.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,387.0,1.0,5.0
334332,43,Sul,2.0,54.0,2.0,1.0,4.0,,2.0,1.0,792.0,2.0,0,,3012.0,1.0,12.0
334342,43,Sul,4.0,49.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
334343,43,Sul,4.0,64.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,1.0
334347,43,Sul,4.0,67.0,2.0,1.0,4.0,,2.0,1.0,200.0,2.0,0,,500.0,1.0,5.0
334351,43,Sul,4.0,72.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,4.0
334368,43,Sul,4.0,72.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,360.0,1.0,3.0
334396,43,Sul,2.0,49.0,2.0,1.0,4.0,,2.0,1.0,240.0,1.0,0,1.0,280.0,1.0,4.0
334397,43,Sul,4.0,26.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,9.0
334400,43,Sul,4.0,55.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,280.0,1.0,9.0
334422,43,Sul,2.0,72.0,2.0,1.0,4.0,,2.0,1.0,230.0,1.0,0,1.0,230.0,1.0,5.0
334430,43,Sul,2.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,1134.0,1.0,5.0
334431,43,Sul,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,700.0,2.0,0,,700.0,1.0,4.0
334449,43,Sul,4.0,64.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,380.0,1.0,1.0
334519,43,Sul,4.0,68.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
334520,43,Sul,2.0,73.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,7.0
334535,43,Sul,2.0,68.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,8.0,5.0
334555,43,Sul,4.0,62.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,180.0,8.0,6.0
334558,43,Sul,2.0,67.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,540.0,8.0,6.0
334560,43,Sul,4.0,61.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,6.0
334563,43,Sul,2.0,66.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,480.0,8.0,1.0
334569,43,Sul,2.0,57.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,8.0,6.0
334577,43,Sul,2.0,46.0,2.0,1.0,4.0,,2.0,1.0,266.0,1.0,0,3.0,572.0,1.0,1.0
334580,43,Sul,4.0,67.0,2.0,1.0,4.0,,2.0,1.0,191.0,2.0,0,,191.0,1.0,1.0
334595,43,Sul,2.0,68.0,2.0,1.0,4.0,,2.0,1.0,190.0,1.0,0,,190.0,1.0,3.0
334597,43,Sul,4.0,71.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,6.0
334631,43,Sul,4.0,79.0,2.0,1.0,4.0,,2.0,1.0,380.0,2.0,0,,560.0,1.0,5.0
334651,43,Sul,4.0,72.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,1000000000000.0,1.0,1.0
334658,43,Sul,2.0,48.0,2.0,1.0,4.0,,2.0,1.0,700.0,1.0,0,,700.0,1.0,12.0
334666,43,Sul,4.0,68.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,4.0
334669,43,Sul,2.0,57.0,2.0,1.0,4.0,,2.0,1.0,880.0,1.0,0,3.0,1680.0,1.0,16.0
334672,43,Sul,4.0,50.0,2.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,9.0
334673,43,Sul,2.0,61.0,2.0,1.0,4.0,,2.0,1.0,850.0,2.0,0,,850.0,1.0,12.0
334679,43,Sul,2.0,57.0,2.0,1.0,4.0,,2.0,1.0,450.0,1.0,0,3.0,1650.0,1.0,6.0
334687,43,Sul,4.0,66.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
334688,43,Sul,4.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,560.0,1.0,5.0
334693,43,Sul,2.0,54.0,2.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,900.0,1.0,6.0
334705,43,Sul,4.0,63.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,9.0
334708,43,Sul,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,640.0,2.0,0,,640.0,1.0,4.0
334711,43,Sul,2.0,54.0,2.0,1.0,4.0,,2.0,1.0,600.0,1.0,0,2.0,1200.0,1.0,4.0
334716,43,Sul,4.0,52.0,2.0,1.0,4.0,,2.0,1.0,339.0,1.0,0,3.0,639.0,1.0,8.0
334719,43,Sul,2.0,51.0,2.0,1.0,4.0,,2.0,1.0,920.0,2.0,0,,920.0,1.0,4.0
